Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Customer_Type,State,City,Country,Product_ID,Category,Sub_Category,Product_Name,Unit_Price_INR,Quantity,Discount_Pct,Sales_INR,Cost_INR,Profit_INR,Payment_Method,Delivery_Days,Customer_Rating,Returned,Return_Reason,Year,Month,Month_Name,Quarter,Profit_Margin_Pct
ORD00367,2025-07-26,2025-07-31,Standard Delivery,CUST0028,Ananya Verma,Small Business,Maharashtra,Mumbai,India,2,Electronics,Smartphones,Apple iPhone 15,69088.03,2,0.0,138176.06,107351.89,30824.17,Net Banking,5,4.9,No,Not Applicable,2025,7,July,Q3,22.31
ORD00368,2025-05-30,2025-06-03,Standard Delivery,CUST0132,Aditya Singh,Consumer,Kerala,Kochi,India,4,Electronics,Laptops,HP 15s Laptop,58879.43,2,0.0,117758.86,91880.93,25877.93,Wallet,4,4.6,No,Not Applicable,2025,5,May,Q2,21.98
ORD00369,2025-04-08,2025-04-14,Standard Delivery,CUST0177,Meera Patel,Small Business,Kerala,Thiruvananthapuram,India,15,Home & Furniture,Home Decor,LED Table Lamp,1344.61,3,0.1,3630.45,2222.32,1408.13,Debit Card,6,4.1,No,Not Applicable,2025,4,April,Q2,38.79
ORD00370,2025-07-05,2025-07-09,Standard Delivery,CUST0087,Rohan Sharma,Consumer,Maharashtra,Nagpur,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,1994.11,2,0.05,3788.81,2349.38,1439.43,UPI,4,4.2,No,Not Applicable,2025,7,July,Q3,37.99
ORD00371,2025-11-04,2025-11-08,Standard Delivery,CUST0019,Neha Shetty,Consumer,Gujarat,Vadodara,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,32810.34,1,0.05,31169.82,24260.71,6909.11,UPI,4,3.6,No,Not Applicable,2025,11,November,Q4,22.17
ORD00372,2025-05-08,2025-05-10,Express Delivery,CUST0179,Arjun Shetty,Consumer,Gujarat,Ahmedabad,India,17,Fashion,Womens Wear,Biba Kurti,2406.91,1,0.05,2286.56,1408.4,878.16,Credit Card,2,3.5,No,Not Applicable,2025,5,May,Q2,38.41
ORD00373,2025-06-15,2025-06-16,Same Day Delivery,CUST0171,Ravi Gupta,Corporate,Karnataka,Mysuru,India,1,Electronics,Smartphones,Samsung Galaxy S24,70382.21,1,0.1,63343.99,54946.06,8397.93,UPI,1,4.2,No,Not Applicable,2025,6,June,Q2,13.26
ORD00374,2025-08-07,2025-08-12,Standard Delivery,CUST0021,Nikhil Mishra,Consumer,West Bengal,Howrah,India,14,Home & Furniture,Furniture,Wooden Study Table,6383.94,2,0.1,11491.09,9247.79,2243.3,UPI,5,4.0,No,Not Applicable,2025,8,August,Q3,19.52
ORD00375,2025-12-19,2025-12-22,Standard Delivery,CUST0131,Priya Shetty,Consumer,Uttar Pradesh,Noida,India,9,Home Appliances,Kitchen Appliances,Philips Air Fryer,8896.59,2,0.15,15124.2,12659.84,2464.36,Net Banking,3,3.8,No,Not Applicable,2025,12,December,Q4,16.29
ORD00376,2025-03-28,2025-03-30,Express Delivery,CUST0081,Aditya Kulkarni,Consumer,Delhi,New Delhi,India,19,Beauty & Personal Care,Skincare,Lakme Face Cream,705.16,2,0.1,1269.29,800.7,468.59,Credit Card,2,5.0,No,Not Applicable,2025,3,March,Q1,36.92
ORD00377,2025-01-19,2025-01-22,Express Delivery,CUST0017,Pooja Verma,Corporate,Maharashtra,Pune,India,7,Electronics,Audio,Sony WH-1000XM5 Headphones,29196.25,2,0.05,55472.88,46289.13,9183.75,Debit Card,3,5.0,No,Not Applicable,2025,1,January,Q1,16.56
ORD00378,2025-05-26,2025-05-31,Standard Delivery,CUST0170,Divya Mehta,Small Business,West Bengal,Howrah,India,18,Fashion,Footwear,Campus Running Shoes,2141.03,1,0.15,1819.88,1290.99,528.89,Cash on Delivery,5,4.2,No,Not Applicable,2025,5,May,Q2,29.06
ORD00379,2025-08-02,2025-08-07,Standard Delivery,CUST0027,Rohan Patel,Small Business,Tamil Nadu,Chennai,India,17,Fashion,Womens Wear,Biba Kurti,2427.74,3,0.05,6919.06,4267.89,2651.17,Cash on Delivery,5,4.5,Yes,Changed Mind,2025,8,August,Q3,38.32
ORD00380,2025-03-23,2025-03-25,Express Delivery,CUST0172,Ananya Iyer,Corporate,Telangana,Hyderabad,India,2,Electronics,Smartphones,Apple iPhone 15,69664.58,1,0.0,69664.58,53658.11,16006.47,Wallet,2,4.4,No,Not Applicable,2025,3,March,Q1,22.98
ORD00381,2025-08-08,2025-08-11,Standard Delivery,CUST0158,Divya Rao,Consumer,Uttar Pradesh,Lucknow,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,31393.12,1,0.0,31393.12,24429.3,6963.82,Cash on Delivery,3,4.2,No,Not Applicable,2025,8,August,Q3,22.18
ORD00382,2025-10-25,2025-10-28,Standard Delivery,CUST0102,Aditya Rao,Corporate,Rajasthan,Jaipur,India,18,Fashion,Footwear,Campus Running Shoes,2223.81,3,0.1,6004.29,3967.0,2037.29,Cash on Delivery,3,4.3,No,Not Applicable,2025,10,October,Q4,33.93
ORD00383,2025-04-29,2025-05-02,Express Delivery,CUST0162,Rahul Shetty,Consumer,Karnataka,Mysuru,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,8217.61,3,0.05,23420.19,16326.6,7093.59,UPI,3,3.9,No,Not Applicable,2025,4,April,Q2,30.29
ORD00384,2025-01-07,2025-01-12,Standard Delivery,CUST0013,Priya Patel,Small Business,Gujarat,Surat,India,7,Electronics,Audio,Sony WH-1000XM5 Headphones,30614.58,3,0.05,87251.55,68400.77,18850.78,UPI,5,3.4,No,Not Applicable,2025,1,January,Q1,21.61
ORD00385,2025-06-01,2025-06-07,Standard Delivery,CUST0003,Sneha Das,Consumer,Telangana,Hyderabad,India,8,Electronics,Audio,boAt Airdopes 141,1471.15,3,0.05,4192.78,2689.02,1503.76,UPI,6,3.5,No,Not Applicable,2025,6,June,Q2,35.87
ORD00386,2025-12-03,2025-12-06,Express Delivery,CUST0002,Nikhil Mehta,Consumer,Karnataka,Mysuru,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,596.33,1,0.2,477.06,322.81,154.25,Wallet,3,3.8,No,Not Applicable,2025,12,December,Q4,32.33
ORD00387,2025-04-13,2025-04-17,Standard Delivery,CUST0039,Ananya Patel,Small Business,Karnataka,Bengaluru,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,7779.1,2,0.2,12446.56,11369.21,1077.35,Credit Card,4,4.5,No,Not Applicable,2025,4,April,Q2,8.66
ORD00388,2025-07-03,2025-07-08,Standard Delivery,CUST0138,Aditi Iyer,Small Business,Delhi,Delhi,India,3,Electronics,Smartphones,OnePlus Nord CE 4,24983.0,1,0.05,23733.85,18783.67,4950.18,UPI,5,4.1,No,Not Applicable,2025,7,July,Q3,20.86
ORD00389,2025-07-18,2025-07-20,Express Delivery,CUST0039,Ananya Patel,Small Business,West Bengal,Kolkata,India,6,Electronics,Televisions,Samsung 43-inch Smart TV,43948.0,3,0.0,131844.0,102356.98,29487.02,Debit Card,2,5.0,No,Not Applicable,2025,7,July,Q3,22.37
ORD00390,2025-10-05,2025-10-08,Standard Delivery,CUST0114,Shreya Shetty,Consumer,Gujarat,Vadodara,India,18,Fashion,Footwear,Campus Running Shoes,2187.57,2,0.0,4375.14,2567.65,1807.49,Debit Card,3,4.7,No,Not Applicable,2025,10,October,Q4,41.31
ORD00391,2025-08-13,2025-08-17,Express Delivery,CUST0016,Shreya Das,Corporate,Karnataka,Mangaluru,India,2,Electronics,Smartphones,Apple iPhone 15,69716.92,3,0.1,188235.68,158177.24,30058.44,Cash on Delivery,4,3.8,No,Not Applicable,2025,8,August,Q3,15.97
ORD00392,2025-02-07,2025-02-14,Standard Delivery,CUST0053,Manish Gupta,Corporate,Uttar Pradesh,Kanpur,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,1963.03,1,0.15,1668.58,1159.6,508.98,UPI,7,3.5,No,Not Applicable,2025,2,February,Q1,30.5
ORD00393,2025-01-11,2025-01-14,Express Delivery,CUST0097,Akash Mishra,Consumer,West Bengal,Kolkata,India,1,Electronics,Smartphones,Samsung Galaxy S24,72662.33,3,0.25,163490.24,157774.49,5715.75,Debit Card,3,4.1,No,Not Applicable,2025,1,January,Q1,3.5
ORD00394,2025-07-10,2025-07-14,Express Delivery,CUST0051,Kavya Das,Small Business,Karnataka,Mysuru,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,32907.04,2,0.15,55941.97,49890.87,6051.1,UPI,4,4.5,No,Not Applicable,2025,7,July,Q3,10.82
ORD00395,2025-03-26,2025-03-28,Express Delivery,CUST0049,Aditya Rao,Consumer,Tamil Nadu,Chennai,India,3,Electronics,Smartphones,OnePlus Nord CE 4,25364.01,2,0.05,48191.62,38369.89,9821.73,UPI,2,4.0,No,Not Applicable,2025,3,March,Q1,20.38
ORD00396,2025-09-16,2025-09-21,Standard Delivery,CUST0180,Vikram Singh,Corporate,Kerala,Kochi,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,2026.31,2,0.0,4052.62,2344.33,1708.29,Cash on Delivery,5,4.1,No,Not Applicable,2025,9,September,Q3,42.15
ORD00397,2025-09-21,2025-09-23,Express Delivery,CUST0097,Akash Mishra,Consumer,Gujarat,Surat,India,8,Electronics,Audio,boAt Airdopes 141,1530.18,4,0.15,5202.61,3502.53,1700.08,Credit Card,2,4.3,No,Not Applicable,2025,9,September,Q3,32.68
ORD00398,2025-10-12,2025-10-17,Standard Delivery,CUST0080,Rahul Joshi,Consumer,Uttar Pradesh,Lucknow,India,5,Electronics,Laptops,Lenovo IdeaPad Slim 3,54432.8,1,0.1,48989.52,40298.57,8690.95,Cash on Delivery,5,3.8,No,Not Applicable,2025,10,October,Q4,17.74
ORD00399,2025-03-14,2025-03-17,Express Delivery,CUST0091,Rohan Das,Corporate,Tamil Nadu,Coimbatore,India,19,Beauty & Personal Care,Skincare,Lakme Face Cream,711.06,1,0.15,604.4,394.37,210.03,UPI,3,4.8,No,Not Applicable,2025,3,March,Q1,34.75
ORD00400,2025-05-09,2025-05-12,Express Delivery,CUST0087,Rohan Sharma,Consumer,Delhi,Delhi,India,3,Electronics,Smartphones,OnePlus Nord CE 4,25552.77,2,0.05,48550.26,37021.4,11528.86,Debit Card,3,3.8,No,Not Applicable,2025,5,May,Q2,23.75
ORD00401,2025-01-24,2025-01-27,Express Delivery,CUST0112,Pooja Gupta,Corporate,Tamil Nadu,Chennai,India,17,Fashion,Womens Wear,Biba Kurti,2589.75,2,0.0,5179.5,2849.53,2329.97,UPI,3,4.2,No,Not Applicable,2025,1,January,Q1,44.98
ORD00402,2025-01-24,2025-01-28,Standard Delivery,CUST0035,Sneha Kulkarni,Small Business,West Bengal,Howrah,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,1959.56,1,0.15,1665.63,1177.26,488.37,Cash on Delivery,4,3.7,No,Not Applicable,2025,1,January,Q1,29.32
ORD00403,2025-03-09,2025-03-12,Express Delivery,CUST0043,Isha Joshi,Small Business,West Bengal,Kolkata,India,10,Home Appliances,Kitchen Appliances,Prestige Mixer Grinder,5161.42,1,0.25,3871.07,3406.64,464.43,UPI,3,4.5,No,Not Applicable,2025,3,March,Q1,12.0
ORD00404,2025-05-12,2025-05-15,Standard Delivery,CUST0020,Kavya Kulkarni,Consumer,Telangana,Warangal,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,7873.41,1,0.05,7479.74,5463.25,2016.49,Credit Card,3,3.5,No,Not Applicable,2025,5,May,Q2,26.96
ORD00405,2025-05-08,2025-05-10,Express Delivery,CUST0051,Kavya Das,Small Business,Karnataka,Mangaluru,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,7785.81,1,0.0,7785.81,5742.37,2043.44,Debit Card,2,4.8,No,Not Applicable,2025,5,May,Q2,26.25
ORD00406,2025-04-13,2025-04-18,Standard Delivery,CUST0047,Kavya Kulkarni,Consumer,Tamil Nadu,Coimbatore,India,17,Fashion,Womens Wear,Biba Kurti,2565.45,4,0.1,9235.62,5971.09,3264.53,Debit Card,5,4.6,No,Not Applicable,2025,4,April,Q2,35.35
ORD00407,2025-04-09,2025-04-14,Standard Delivery,CUST0103,Rohan Mishra,Consumer,Karnataka,Mangaluru,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,616.11,1,0.05,585.3,336.28,249.02,UPI,5,3.9,Yes,Late Delivery,2025,4,April,Q2,42.55
ORD00408,2025-06-20,2025-06-24,Standard Delivery,CUST0081,Aditya Kulkarni,Consumer,West Bengal,Howrah,India,9,Home Appliances,Kitchen Appliances,Philips Air Fryer,9269.46,2,0.1,16685.03,12821.72,3863.31,Credit Card,4,3.5,No,Not Applicable,2025,6,June,Q2,23.15
ORD00409,2025-06-19,2025-06-20,Same Day Delivery,CUST0157,Kavya Verma,Consumer,Kerala,Thiruvananthapuram,India,18,Fashion,Footwear,Campus Running Shoes,2269.04,2,0.0,4538.08,2667.93,1870.15,Net Banking,1,4.3,No,Not Applicable,2025,6,June,Q2,41.21
ORD00410,2025-09-12,2025-09-18,Standard Delivery,CUST0020,Kavya Kulkarni,Consumer,Uttar Pradesh,Lucknow,India,6,Electronics,Televisions,Samsung 43-inch Smart TV,43614.36,1,0.05,41433.64,32970.96,8462.68,Debit Card,6,3.5,No,Not Applicable,2025,9,September,Q3,20.42
ORD00411,2025-02-14,2025-02-18,Standard Delivery,CUST0137,Rahul Singh,Consumer,Karnataka,Bengaluru,India,3,Electronics,Smartphones,OnePlus Nord CE 4,25630.89,1,0.05,24349.35,18861.28,5488.07,Wallet,4,3.3,No,Not Applicable,2025,2,February,Q1,22.54
ORD00412,2025-10-27,2025-10-28,Same Day Delivery,CUST0163,Aditya Verma,Corporate,Uttar Pradesh,Lucknow,India,2,Electronics,Smartphones,Apple iPhone 15,67777.15,1,0.0,67777.15,54261.69,13515.46,Credit Card,1,4.0,No,Not Applicable,2025,10,October,Q4,19.94
ORD00413,2025-02-27,2025-03-03,Standard Delivery,CUST0106,Vikram Kumar,Consumer,Kerala,Thiruvananthapuram,India,11,Home Appliances,Refrigerators,LG 260L Refrigerator,28990.08,1,0.15,24641.57,22486.38,2155.19,UPI,4,3.8,No,Not Applicable,2025,2,February,Q1,8.75
ORD00414,2025-07-07,2025-07-10,Standard Delivery,CUST0049,Aditya Rao,Consumer,Uttar Pradesh,Lucknow,India,4,Electronics,Laptops,HP 15s Laptop,57606.72,2,0.1,103692.1,89057.94,14634.16,Net Banking,3,4.7,No,Not Applicable,2025,7,July,Q3,14.11
ORD00415,2025-04-24,2025-04-26,Express Delivery,CUST0125,Shreya Nair,Consumer,Tamil Nadu,Coimbatore,India,15,Home & Furniture,Home Decor,LED Table Lamp,1336.81,4,0.15,4545.15,2983.22,1561.93,UPI,2,4.8,Yes,Late Delivery,2025,4,April,Q2,34.36
ORD00416,2025-06-19,2025-06-23,Standard Delivery,CUST0157,Kavya Verma,Consumer,Telangana,Hyderabad,India,1,Electronics,Smartphones,Samsung Galaxy S24,68503.93,2,0.15,116456.68,110029.16,6427.52,UPI,4,2.4,No,Not Applicable,2025,6,June,Q2,5.52
ORD00417,2025-06-26,2025-07-03,Standard Delivery,CUST0026,Manish Verma,Consumer,Delhi,New Delhi,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,7712.9,1,0.1,6941.61,5667.58,1274.03,Debit Card,7,3.2,No,Not Applicable,2025,6,June,Q2,18.35
ORD00418,2025-05-14,2025-05-21,Standard Delivery,CUST0046,Ananya Mishra,Consumer,Uttar Pradesh,Kanpur,India,18,Fashion,Footwear,Campus Running Shoes,2144.87,2,0.1,3860.77,2594.37,1266.4,UPI,7,3.7,No,Not Applicable,2025,5,May,Q2,32.8
ORD00419,2025-05-20,2025-05-22,Express Delivery,CUST0099,Pooja Rao,Consumer,Delhi,New Delhi,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,2018.66,1,0.0,2018.66,1146.33,872.33,UPI,2,4.3,No,Not Applicable,2025,5,May,Q2,43.21
ORD00420,2025-02-03,2025-02-10,Standard Delivery,CUST0035,Sneha Kulkarni,Small Business,Gujarat,Vadodara,India,10,Home Appliances,Kitchen Appliances,Prestige Mixer Grinder,4913.18,5,0.1,22109.31,17590.1,4519.21,UPI,7,4.0,No,Not Applicable,2025,2,February,Q1,20.44
ORD00421,2025-05-19,2025-05-23,Standard Delivery,CUST0121,Rahul Sharma,Consumer,Kerala,Kochi,India,1,Electronics,Smartphones,Samsung Galaxy S24,72196.8,2,0.1,129954.24,105269.5,24684.74,Wallet,4,4.5,No,Not Applicable,2025,5,May,Q2,18.99
ORD00422,2025-06-23,2025-06-24,Same Day Delivery,CUST0029,Meera Patel,Small Business,Maharashtra,Pune,India,15,Home & Furniture,Home Decor,LED Table Lamp,1249.08,2,0.05,2373.25,1534.15,839.1,Credit Card,1,4.8,No,Not Applicable,2025,6,June,Q2,35.36
ORD00423,2025-08-03,2025-08-08,Standard Delivery,CUST0066,Rohan Joshi,Corporate,Kerala,Kochi,India,8,Electronics,Audio,boAt Airdopes 141,1533.79,1,0.0,1533.79,906.28,627.51,UPI,5,4.4,No,Not Applicable,2025,8,August,Q3,40.91
ORD00424,2025-10-10,2025-10-11,Same Day Delivery,CUST0106,Vikram Kumar,Consumer,Karnataka,Mangaluru,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,33033.54,2,0.2,52853.66,48762.25,4091.41,Cash on Delivery,1,4.5,No,Not Applicable,2025,10,October,Q4,7.74
ORD00425,2025-09-05,2025-09-10,Standard Delivery,CUST0046,Ananya Mishra,Consumer,Rajasthan,Jodhpur,India,5,Electronics,Laptops,Lenovo IdeaPad Slim 3,51081.77,1,0.2,40865.42,40628.27,237.15,Debit Card,5,4.0,Yes,Size/Fit Issue,2025,9,September,Q3,0.58
ORD00426,2025-08-15,2025-08-17,Express Delivery,CUST0002,Nikhil Mehta,Consumer,Kerala,Kochi,India,5,Electronics,Laptops,Lenovo IdeaPad Slim 3,53895.94,4,0.2,172467.01,169168.73,3298.28,Cash on Delivery,2,4.0,No,Not Applicable,2025,8,August,Q3,1.91
ORD00427,2025-06-18,2025-06-21,Standard Delivery,CUST0067,Vikram Rao,Small Business,Delhi,New Delhi,India,5,Electronics,Laptops,Lenovo IdeaPad Slim 3,51536.82,3,0.1,139149.41,127953.67,11195.74,Debit Card,3,4.5,No,Not Applicable,2025,6,June,Q2,8.05
ORD00428,2025-11-05,2025-11-11,Standard Delivery,CUST0159,Ravi Patel,Consumer,Maharashtra,Pune,India,1,Electronics,Smartphones,Samsung Galaxy S24,70257.98,1,0.1,63232.18,52669.89,10562.29,Cash on Delivery,6,4.1,No,Not Applicable,2025,11,November,Q4,16.7
ORD00429,2025-09-11,2025-09-13,Express Delivery,CUST0112,Pooja Gupta,Corporate,Uttar Pradesh,Lucknow,India,8,Electronics,Audio,boAt Airdopes 141,1513.77,3,0.0,4541.31,2676.68,1864.63,Debit Card,2,4.6,No,Not Applicable,2025,9,September,Q3,41.06
ORD00430,2025-11-01,2025-11-03,Express Delivery,CUST0146,Sanjay Singh,Consumer,Uttar Pradesh,Kanpur,India,5,Electronics,Laptops,Lenovo IdeaPad Slim 3,51552.32,1,0.05,48974.7,41998.87,6975.83,Credit Card,2,4.4,No,Not Applicable,2025,11,November,Q4,14.24
ORD00431,2025-10-06,2025-10-08,Express Delivery,CUST0057,Rohan Verma,Corporate,Tamil Nadu,Coimbatore,India,14,Home & Furniture,Furniture,Wooden Study Table,6653.34,2,0.1,11976.01,8914.12,3061.89,UPI,2,4.6,No,Not Applicable,2025,10,October,Q4,25.57
ORD00432,2025-01-17,2025-01-23,Standard Delivery,CUST0019,Neha Shetty,Consumer,Maharashtra,Nagpur,India,5,Electronics,Laptops,Lenovo IdeaPad Slim 3,55017.74,2,0.1,99031.93,84360.38,14671.55,UPI,6,3.9,No,Not Applicable,2025,1,January,Q1,14.81
ORD00433,2025-03-21,2025-03-25,Standard Delivery,CUST0007,Simran Reddy,Corporate,Tamil Nadu,Coimbatore,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,1990.57,2,0.05,3782.08,2364.24,1417.84,UPI,4,3.6,No,Not Applicable,2025,3,March,Q1,37.49
ORD00434,2025-04-02,2025-04-08,Standard Delivery,CUST0061,Karan Kumar,Consumer,Maharashtra,Pune,India,7,Electronics,Audio,Sony WH-1000XM5 Headphones,29282.19,1,0.1,26353.97,22826.69,3527.28,UPI,6,4.2,No,Not Applicable,2025,4,April,Q2,13.38
ORD00435,2025-10-29,2025-11-03,Standard Delivery,CUST0122,Simran Sharma,Consumer,Telangana,Hyderabad,India,10,Home Appliances,Kitchen Appliances,Prestige Mixer Grinder,4892.77,1,0.1,4403.49,3420.95,982.54,Cash on Delivery,5,4.0,No,Not Applicable,2025,10,October,Q4,22.31
ORD00436,2025-08-15,2025-08-19,Express Delivery,CUST0064,Aarav Mehta,Corporate,Karnataka,Mysuru,India,10,Home Appliances,Kitchen Appliances,Prestige Mixer Grinder,4843.06,2,0.05,9201.81,6951.02,2250.79,Debit Card,4,4.5,No,Not Applicable,2025,8,August,Q3,24.46
ORD00437,2025-01-15,2025-01-18,Express Delivery,CUST0159,Ravi Patel,Consumer,Kerala,Kochi,India,15,Home & Furniture,Home Decor,LED Table Lamp,1279.62,4,0.05,4862.56,3021.7,1840.86,UPI,3,3.1,No,Not Applicable,2025,1,January,Q1,37.86
ORD00438,2025-07-13,2025-07-14,Same Day Delivery,CUST0123,Ravi Patel,Small Business,Rajasthan,Jaipur,India,5,Electronics,Laptops,Lenovo IdeaPad Slim 3,50986.85,3,0.0,152960.55,123780.09,29180.46,UPI,1,5.0,No,Not Applicable,2025,7,July,Q3,19.08
ORD00439,2025-11-19,2025-11-26,Standard Delivery,CUST0167,Divya Gupta,Consumer,Karnataka,Mangaluru,India,7,Electronics,Audio,Sony WH-1000XM5 Headphones,31179.09,1,0.15,26502.23,22723.63,3778.6,UPI,7,3.0,No,Not Applicable,2025,11,November,Q4,14.26
ORD00440,2025-04-11,2025-04-16,Standard Delivery,CUST0149,Sneha Shetty,Consumer,Maharashtra,Mumbai,India,8,Electronics,Audio,boAt Airdopes 141,1539.35,2,0.0,3078.7,1801.29,1277.41,UPI,5,3.9,No,Not Applicable,2025,4,April,Q2,41.49
ORD00441,2025-09-15,2025-09-18,Standard Delivery,CUST0143,Arjun Singh,Consumer,Delhi,New Delhi,India,7,Electronics,Audio,Sony WH-1000XM5 Headphones,29368.76,1,0.05,27900.32,21846.19,6054.13,UPI,3,4.2,No,Not Applicable,2025,9,September,Q3,21.7
ORD00442,2025-06-17,2025-06-23,Standard Delivery,CUST0047,Kavya Kulkarni,Consumer,Karnataka,Mysuru,India,1,Electronics,Smartphones,Samsung Galaxy S24,72547.32,4,0.0,290189.28,217437.61,72751.67,Credit Card,6,3.8,No,Not Applicable,2025,6,June,Q2,25.07
ORD00443,2025-04-26,2025-04-28,Express Delivery,CUST0093,Ananya Das,Consumer,West Bengal,Kolkata,India,18,Fashion,Footwear,Campus Running Shoes,2230.98,1,0.15,1896.33,1330.32,566.01,Net Banking,2,4.3,No,Not Applicable,2025,4,April,Q2,29.85
ORD00444,2025-03-04,2025-03-08,Standard Delivery,CUST0175,Arjun Verma,Corporate,Karnataka,Bengaluru,India,2,Electronics,Smartphones,Apple iPhone 15,71629.99,1,0.05,68048.49,53608.88,14439.61,Wallet,4,3.0,Yes,Wrong Product,2025,3,March,Q1,21.22
ORD00445,2025-01-07,2025-01-11,Express Delivery,CUST0156,Kavya Joshi,Consumer,Karnataka,Mangaluru,India,15,Home & Furniture,Home Decor,LED Table Lamp,1313.99,1,0.15,1116.89,756.78,360.11,Net Banking,4,4.9,No,Not Applicable,2025,1,January,Q1,32.24
ORD00446,2025-10-31,2025-11-04,Standard Delivery,CUST0115,Simran Verma,Consumer,Delhi,Delhi,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,7734.16,3,0.15,19722.11,16763.52,2958.59,UPI,4,4.2,No,Not Applicable,2025,10,October,Q4,15.0
ORD00447,2025-05-27,2025-05-28,Same Day Delivery,CUST0028,Ananya Verma,Small Business,Kerala,Kochi,India,14,Home & Furniture,Furniture,Wooden Study Table,6681.77,1,0.0,6681.77,4407.29,2274.48,Cash on Delivery,1,4.7,No,Not Applicable,2025,5,May,Q2,34.04
ORD00448,2025-08-10,2025-08-16,Standard Delivery,CUST0002,Nikhil Mehta,Consumer,West Bengal,Howrah,India,1,Electronics,Smartphones,Samsung Galaxy S24,71539.44,3,0.25,160963.74,163185.23,-2221.49,Credit Card,6,3.0,No,Not Applicable,2025,8,August,Q3,-1.38
ORD00449,2025-06-04,2025-06-10,Standard Delivery,CUST0001,Rohan Singh,Corporate,Kerala,Kochi,India,8,Electronics,Audio,boAt Airdopes 141,1503.25,1,0.0,1503.25,877.6,625.65,Wallet,6,4.4,No,Not Applicable,2025,6,June,Q2,41.62
ORD00450,2025-06-01,2025-06-05,Standard Delivery,CUST0046,Ananya Mishra,Consumer,Karnataka,Mangaluru,India,11,Home Appliances,Refrigerators,LG 260L Refrigerator,29142.15,2,0.0,58284.3,46010.8,12273.5,Debit Card,4,3.3,No,Not Applicable,2025,6,June,Q2,21.06
ORD00451,2025-06-10,2025-06-13,Standard Delivery,CUST0175,Arjun Verma,Corporate,Gujarat,Surat,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,1950.14,1,0.05,1852.63,1154.27,698.36,Debit Card,3,3.8,No,Not Applicable,2025,6,June,Q2,37.7
ORD00452,2025-08-27,2025-08-28,Same Day Delivery,CUST0046,Ananya Mishra,Consumer,Telangana,Hyderabad,India,17,Fashion,Womens Wear,Biba Kurti,2573.27,1,0.15,2187.28,1427.16,760.12,Credit Card,1,4.1,No,Not Applicable,2025,8,August,Q3,34.75
ORD00453,2025-02-22,2025-02-25,Express Delivery,CUST0056,Aarav Verma,Consumer,Maharashtra,Pune,India,4,Electronics,Laptops,HP 15s Laptop,56158.53,4,0.1,202170.71,183878.46,18292.25,Cash on Delivery,3,5.0,No,Not Applicable,2025,2,February,Q1,9.05
ORD00454,2025-02-27,2025-03-06,Standard Delivery,CUST0093,Ananya Das,Consumer,West Bengal,Kolkata,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,32696.01,1,0.0,32696.01,24920.18,7775.83,Net Banking,7,3.4,No,Not Applicable,2025,2,February,Q1,23.78
ORD00455,2025-10-19,2025-10-24,Standard Delivery,CUST0089,Ananya Mishra,Consumer,Telangana,Hyderabad,India,2,Electronics,Smartphones,Apple iPhone 15,70359.35,2,0.1,126646.83,107071.87,19574.96,Cash on Delivery,5,4.3,No,Not Applicable,2025,10,October,Q4,15.46
ORD00456,2025-09-27,2025-09-30,Standard Delivery,CUST0091,Rohan Das,Corporate,Gujarat,Vadodara,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,8248.46,3,0.25,18559.03,16901.34,1657.69,UPI,3,4.1,No,Not Applicable,2025,9,September,Q3,8.93
ORD00457,2025-03-08,2025-03-13,Standard Delivery,CUST0062,Ravi Gupta,Consumer,Rajasthan,Jaipur,India,18,Fashion,Footwear,Campus Running Shoes,2238.98,2,0.1,4030.16,2620.87,1409.29,Debit Card,5,4.4,No,Not Applicable,2025,3,March,Q1,34.97
ORD00458,2025-03-05,2025-03-09,Standard Delivery,CUST0123,Ravi Patel,Small Business,Rajasthan,Jodhpur,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,600.09,5,0.1,2700.41,1602.84,1097.57,Cash on Delivery,4,3.9,No,Not Applicable,2025,3,March,Q1,40.64
